City,Neighborhood,Listing_Type,Property_Type,Bedrooms,Bathrooms,Size_m2,Has_Pool,Has_Garden,Is_Furnished,Latitude,Longitude,Price_MAD
Tangier,Centre Ville,Buy,Villa,4,4,502,0,1,1,35.73154,-5.80995,7490672
Casablanca,Hay Mockh,Buy,Apartment,4,2,80,0,0,1,33.60473,-7.59599,1069415
Casablanca,Hay Mockh,Buy,Land,0,0,1049,0,0,0,33.5611,-7.62098,10873206
Marrakech,Palmeraie,Buy,Riad,4,4,675,1,0,1,31.62148,-7.96478,14456044
Tangier,Marshane,Rent,Apartment,4,1,97,0,0,0,35.74315,-5.85668,5395
Rabat,Océan,Rent,Apartment,4,3,161,0,0,0,33.98141,-6.85658,12670
Casablanca,Bourgogne,Buy,Studio,1,1,58,0,0,0,33.59692,-7.60617,647555
Casablanca,Bourgogne,Rent,Apartment,4,2,173,0,0,0,33.561,-7.57512,12631
Tangier,Marshane,Rent,Studio,1,1,44,0,0,1,35.73278,-5.81952,3469
Rabat,Souissi,Buy,Riad,4,6,268,1,1,0,34.03119,-6.84914,4825528
Rabat,Hay Riad,Buy,Apartment,4,1,143,0,0,0,33.99149,-6.86686,2221352
Marrakech,Hivernage,Rent,Riad,5,4,473,1,1,0,31.64304,-8.00269,92951
Rabat,Souissi,Buy,Riad,6,5,713,1,0,1,33.99656,-6.81433,13589403
Rabat,Hassan,Rent,Apartment,4,2,162,0,0,1,34.00716,-6.81375,15171
Casablanca,Anfa,Buy,Studio,1,1,58,0,0,1,33.57469,-7.57462,1057481
Casablanca,Maârif,Buy,Apartment,3,1,96,0,0,1,33.58839,-7.60941,1279828
Casablanca,Maârif,Buy,Apartment,2,2,74,0,0,1,33.57052,-7.60683,887485
Tangier,Centre Ville,Rent,Riad,4,6,223,0,1,1,35.79765,-5.86272,29932
Marrakech,Palmeraie,Rent,Apartment,3,2,116,0,0,1,31.5993,-7.98551,16059
Casablanca,Sidi Maârouf,Rent,Apartment,2,1,62,0,0,1,33.58619,-7.58794,5808
Marrakech,Sidi Ghanem,Rent,Studio,1,1,50,0,0,0,31.65118,-7.97689,3483
Rabat,Souissi,Buy,Riad,6,6,742,1,1,0,33.98871,-6.85555,13513843
Marrakech,Medina,Rent,Apartment,2,2,89,0,0,0,31.63462,-7.95723,6852
Rabat,Agdal,Rent,Apartment,2,2,96,0,0,0,34.01496,-6.84762,6890
Marrakech,Sidi Ghanem,Buy,Land,0,0,1992,0,0,0,31.62256,-7.96568,14702045
Marrakech,Sidi Ghanem,Buy,Villa,5,3,379,1,1,1,31.62446,-8.00518,5778220
Marrakech,Hivernage,Buy,Apartment,2,1,65,0,0,1,31.624,-8.02512,960601
Marrakech,Palmeraie,Rent,Riad,5,4,388,0,1,1,31.63766,-7.974,91714
Rabat,Hay Riad,Buy,Apartment,3,2,129,0,0,1,33.98826,-6.8597,2023316
Rabat,Agdal,Rent,Studio,1,1,59,0,0,0,34.00833,-6.84745,4448
Tangier,Centre Ville,Rent,Apartment,3,2,79,0,0,0,35.7557,-5.86395,4676
Rabat,Souissi,Buy,Riad,6,4,787,1,1,1,33.98412,-6.85789,13679927
Tangier,Marshane,Buy,Apartment,4,1,153,0,0,0,35.73758,-5.83536,1304174
Casablanca,Anfa,Buy,Land,0,0,1488,0,0,0,33.56996,-7.55273,20080009
Casablanca,Sidi Maârouf,Buy,Land,0,0,150,0,0,0,33.58527,-7.60094,1352805
Tangier,Centre Ville,Rent,Villa,6,4,294,0,1,1,35.77323,-5.83702,32763
Marrakech,Sidi Ghanem,Buy,Land,0,0,1178,0,0,0,31.65652,-8.01135,8782027
Marrakech,Medina,Buy,Land,0,0,500,0,0,0,31.6224,-8.00709,3959081
Casablanca,Maârif,Buy,Apartment,4,2,146,0,0,1,33.57516,-7.58681,1628792
Casablanca,Bourgogne,Rent,Villa,6,3,702,0,1,1,33.58223,-7.59481,113779
Casablanca,Sidi Maârouf,Rent,Studio,1,1,42,0,0,0,33.53524,-7.58357,3287
Tangier,Marshane,Rent,Apartment,3,2,61,0,0,0,35.75958,-5.82215,3354
Rabat,Souissi,Buy,Apartment,3,3,71,0,0,0,34.01679,-6.81923,733021
Tangier,Moujahidine,Rent,Riad,6,4,367,1,1,0,35.77706,-5.84941,40128
Tangier,Centre Ville,Rent,Apartment,4,3,71,0,0,0,35.74809,-5.85758,3961
Rabat,Hassan,Buy,Apartment,4,2,68,0,0,1,34.01749,-6.88972,861239
Tangier,Malabata,Buy,Apartment,2,2,141,0,0,1,35.74408,-5.86948,1727859
Tangier,Centre Ville,Rent,Apartment,4,2,150,0,0,1,35.73322,-5.81813,10652
Marrakech,Hivernage,Rent,Studio,1,1,35,0,0,1,31.62836,-7.95742,4384
Rabat,Océan,Buy,Apartment,3,1,165,0,0,1,34.00695,-6.86068,1742938
Rabat,Hassan,Rent,Studio,1,1,47,0,0,1,33.9939,-6.80624,4980
Marrakech,Guéliz,Rent,Apartment,2,1,93,0,0,0,31.66948,-7.9583,5910
Tangier,Malabata,Buy,Villa,8,4,627,0,1,1,35.77902,-5.80601,11608205
Marrakech,Guéliz,Rent,Apartment,2,2,123,0,0,1,31.58992,-7.98648,11789
Casablanca,Bourgogne,Buy,Apartment,4,2,134,0,0,0,33.57897,-7.58481,1663639
Tangier,Marshane,Rent,Apartment,4,3,120,0,0,1,35.74886,-5.82629,8852
Casablanca,Sidi Maârouf,Buy,Apartment,4,3,133,0,0,0,33.5697,-7.55707,1579009
Rabat,Hay Riad,Rent,Studio,1,1,48,0,0,0,34.03329,-6.88422,5218
Rabat,Hassan,Buy,Land,0,0,1898,0,0,0,33.97321,-6.8267,18217987
Marrakech,Medina,Buy,Apartment,2,1,94,0,0,0,31.65764,-8.00527,934513
Rabat,Agdal,Rent,Villa,5,4,742,1,1,0,34.01833,-6.85463,87281
Marrakech,Hivernage,Buy,Riad,3,6,371,1,1,1,31.63974,-7.96873,7970518
Rabat,Souissi,Rent,Apartment,4,3,148,0,0,0,34.01123,-6.82476,10943
Rabat,Hay Riad,Buy,Apartment,2,1,126,0,0,0,34.00516,-6.85729,1778717
Tangier,Moujahidine,Buy,Villa,5,3,304,0,1,1,35.77225,-5.82882,4122653
Marrakech,Sidi Ghanem,Buy,Apartment,4,3,166,0,0,1,31.63833,-7.98945,1801234
Casablanca,Hay Mockh,Rent,Apartment,3,1,74,0,0,1,33.55818,-7.60303,7311
Casablanca,Hay Mockh,Buy,Apartment,3,2,148,0,0,0,33.57348,-7.61759,1905877
Tangier,Marshane,Rent,Apartment,2,3,98,0,0,0,35.78534,-5.84898,5939
Casablanca,Anfa,Buy,Land,0,0,363,0,0,0,33.58233,-7.56378,4872223
Marrakech,Hivernage,Rent,Studio,1,1,39,0,0,0,31.60839,-7.98817,3949
Marrakech,Guéliz,Rent,Apartment,3,3,157,0,0,1,31.60278,-7.93839,15247
Casablanca,Maârif,Rent,Apartment,3,2,65,0,0,0,33.61382,-7.58042,5495
Casablanca,Bourgogne,Rent,Villa,7,2,680,0,1,0,33.60213,-7.60459,74676
Casablanca,Sidi Maârouf,Rent,Apartment,4,1,156,0,0,0,33.57461,-7.56882,13552
Casablanca,Bourgogne,Buy,Apartment,2,3,175,0,0,0,33.5773,-7.59507,1993725
Rabat,Agdal,Buy,Land,0,0,285,0,0,0,34.02153,-6.8278,2596830
Marrakech,Medina,Buy,Apartment,4,2,105,0,0,0,31.62093,-7.97924,1049488
Marrakech,Sidi Ghanem,Rent,Apartment,4,1,72,0,0,1,31.6099,-8.02025,6713
Casablanca,Bourgogne,Rent,Apartment,2,3,84,0,0,1,33.57904,-7.61529,8976
Marrakech,Sidi Ghanem,Buy,Riad,3,2,419,1,1,0,31.65285,-7.99558,6909820
Marrakech,Palmeraie,Buy,Villa,8,2,385,1,1,1,31.59909,-7.96214,7846294
Tangier,Centre Ville,Rent,Studio,1,1,46,0,0,0,35.74442,-5.82635,2680
Casablanca,Sidi Maârouf,Buy,Studio,1,1,33,0,0,0,33.54423,-7.57606,361705
Marrakech,Palmeraie,Rent,Apartment,3,3,96,0,0,1,31.62522,-7.96169,12769
Casablanca,Maârif,Buy,Apartment,3,2,74,0,0,0,33.57464,-7.61749,960475
Tangier,Marshane,Buy,Apartment,4,2,88,0,0,1,35.77269,-5.79867,910616
Rabat,Hassan,Rent,Apartment,2,1,174,0,0,1,34.0163,-6.8222,16903
Tangier,Marshane,Rent,Apartment,2,1,146,0,0,0,35.76731,-5.83708,8379
Casablanca,Hay Mockh,Buy,Riad,6,6,287,0,1,1,33.5721,-7.6148,5930445
Casablanca,Anfa,Buy,Villa,3,4,403,0,1,1,33.55688,-7.58246,11267965
Tangier,Malabata,Rent,Riad,4,5,711,0,1,1,35.76359,-5.83622,147802
Rabat,Hassan,Buy,Apartment,3,2,145,0,0,1,34.06259,-6.86176,1733821
Tangier,Moujahidine,Rent,Studio,1,1,46,0,0,0,35.75311,-5.82314,2938
Tangier,Malabata,Buy,Apartment,2,2,122,0,0,0,35.77471,-5.86886,1607877
Marrakech,Guéliz,Buy,Villa,3,2,269,1,1,0,31.65094,-7.96086,3946554
Marrakech,Palmeraie,Buy,Apartment,4,3,101,0,0,0,31.61198,-7.99722,1409196
Casablanca,Maârif,Buy,Apartment,4,3,158,0,0,0,33.56528,-7.58496,1886920
Tangier,Centre Ville,Buy,Studio,1,1,39,0,0,1,35.75965,-5.86357,379636
Tangier,Marshane,Buy,Studio,1,1,47,0,0,0,35.74495,-5.81949,458720
Casablanca,Maârif,Buy,Apartment,3,1,109,0,0,0,33.62305,-7.58888,1323667
Tangier,Moujahidine,Buy,Villa,6,2,233,0,1,1,35.76852,-5.84333,3323024
Rabat,Hay Riad,Rent,Riad,6,5,337,0,1,1,34.00188,-6.84844,84932
Tangier,Moujahidine,Rent,Studio,1,1,45,0,0,1,35.74797,-5.84876,3444
Marrakech,Sidi Ghanem,Rent,Riad,3,5,469,1,1,1,31.60414,-7.98447,76963
Rabat,Souissi,Buy,Apartment,3,1,63,0,0,1,34.04449,-6.80155,774904
Marrakech,Medina,Buy,Land,0,0,814,0,0,0,31.6215,-7.996,7026558
Casablanca,Sidi Maârouf,Buy,Land,0,0,879,0,0,0,33.56985,-7.59031,8341179
Casablanca,Hay Mockh,Rent,Apartment,3,2,112,0,0,0,33.56624,-7.63152,9162
Marrakech,Hivernage,Buy,Riad,4,4,286,1,0,0,31.6551,-7.98639,7228776
Rabat,Hay Riad,Rent,Apartment,2,3,101,0,0,0,34.03803,-6.83364,9890
Tangier,Moujahidine,Buy,Land,0,0,646,0,0,0,35.75515,-5.82631,5026973
Casablanca,Hay Mockh,Rent,Apartment,4,1,100,0,0,0,33.56442,-7.55536,7610
Tangier,Marshane,Rent,Villa,7,2,700,0,1,1,35.7531,-5.8821,80787
Rabat,Hassan,Rent,Studio,1,1,46,0,0,1,34.018,-6.84074,4422
Rabat,Hay Riad,Buy,Apartment,4,2,106,0,0,1,34.02516,-6.84828,1718071
Marrakech,Palmeraie,Buy,Apartment,4,1,167,0,0,1,31.63627,-8.00095,2248456
Marrakech,Medina,Buy,Villa,5,2,504,1,1,0,31.63181,-7.98221,8398353
Marrakech,Sidi Ghanem,Buy,Apartment,4,1,151,0,0,1,31.62914,-8.00063,1454142
Casablanca,Bourgogne,Buy,Apartment,3,2,68,0,0,1,33.52771,-7.59399,890141
Tangier,Moujahidine,Rent,Apartment,2,2,161,0,0,0,35.77091,-5.84063,8772
Rabat,Océan,Buy,Studio,1,1,55,0,0,0,34.04023,-6.85513,548276
Rabat,Hay Riad,Buy,Villa,6,5,457,1,1,0,34.00127,-6.8697,10024812
Marrakech,Guéliz,Buy,Apartment,4,3,126,0,0,1,31.6149,-7.94161,1427616
Tangier,Centre Ville,Rent,Apartment,4,3,180,0,0,0,35.79727,-5.83728,9866
Tangier,Malabata,Rent,Apartment,4,1,106,0,0,0,35.7438,-5.82197,9034
Marrakech,Hivernage,Rent,Studio,1,1,53,0,0,1,31.63008,-7.96714,6552
Rabat,Hassan,Rent,Apartment,3,2,170,0,0,1,34.03788,-6.86709,16686
Casablanca,Anfa,Buy,Apartment,3,2,165,0,0,0,33.57096,-7.55096,2778972
Marrakech,Medina,Rent,Apartment,4,3,90,0,0,0,31.66652,-7.98633,6855
Casablanca,Anfa,Rent,Apartment,2,1,91,0,0,1,33.63507,-7.59496,12370
Rabat,Hassan,Buy,Land,0,0,1094,0,0,0,34.02848,-6.82769,9538334
Tangier,Moujahidine,Buy,Studio,1,1,50,0,0,1,35.71342,-5.84122,499324
Marrakech,Hivernage,Buy,Apartment,3,1,63,0,0,0,31.63534,-7.96765,905508
Rabat,Océan,Rent,Villa,4,2,697,1,1,0,33.97219,-6.82792,82858
Casablanca,Sidi Maârouf,Rent,Apartment,4,2,170,0,0,0,33.60978,-7.57783,13125
Tangier,Marshane,Rent,Studio,1,1,51,0,0,1,35.74756,-5.86749,4097
Casablanca,Hay Mockh,Rent,Studio,1,1,60,0,0,1,33.53781,-7.58398,5692
Marrakech,Hivernage,Rent,Studio,1,1,33,0,0,1,31.60744,-7.96469,3838
Casablanca,Bourgogne,Buy,Villa,8,6,737,0,1,1,33.53874,-7.61386,12656156
Marrakech,Sidi Ghanem,Buy,Land,0,0,350,0,0,0,31.63667,-8.00503,2757543
Rabat,Souissi,Buy,Apartment,4,3,109,0,0,1,34.01971,-6.81542,1259842
Marrakech,Palmeraie,Rent,Apartment,2,1,73,0,0,0,31.63436,-7.9905,6719
Rabat,Hassan,Buy,Apartment,3,2,170,0,0,1,34.00288,-6.89084,1869200
Tangier,Marshane,Rent,Apartment,4,1,100,0,0,1,35.78437,-5.80944,7466
Tangier,Centre Ville,Buy,Apartment,3,1,106,0,0,0,35.75633,-5.82965,902013
Rabat,Souissi,Rent,Apartment,2,3,175,0,0,1,34.00819,-6.83743,15814
Casablanca,Anfa,Buy,Apartment,3,3,109,0,0,0,33.58286,-7.55445,1741845
Rabat,Agdal,Buy,Apartment,4,1,169,0,0,0,33.97283,-6.81375,1772695
Casablanca,Hay Mockh,Buy,Land,0,0,1999,0,0,0,33.54528,-7.59945,18258115
Rabat,Souissi,Buy,Apartment,2,1,98,0,0,0,34.01635,-6.82729,1050714
Marrakech,Palmeraie,Rent,Studio,1,1,50,0,0,0,31.65331,-7.94966,4737
Tangier,Malabata,Buy,Apartment,3,1,165,0,0,1,35.76025,-5.81216,2085674
Tangier,Moujahidine,Buy,Riad,8,5,540,1,1,1,35.7197,-5.8475,7538076
Marrakech,Medina,Buy,Apartment,4,1,105,0,0,0,31.66293,-7.99913,1033388
Rabat,Hassan,Buy,Villa,8,2,253,1,1,0,34.01852,-6.83973,4382585
Tangier,Centre Ville,Rent,Apartment,2,2,85,0,0,1,35.77242,-5.85598,6686
Rabat,Océan,Buy,Apartment,2,1,80,0,0,0,34.02416,-6.86285,958562
Marrakech,Sidi Ghanem,Buy,Apartment,4,2,161,0,0,1,31.64295,-7.97777,1771860
Tangier,Moujahidine,Buy,Apartment,4,1,93,0,0,0,35.76457,-5.85195,890664
Rabat,Souissi,Rent,Apartment,2,1,113,0,0,0,34.02296,-6.88788,8577
Tangier,Moujahidine,Buy,Apartment,4,1,62,0,0,1,35.78665,-5.79817,613790
Marrakech,Guéliz,Buy,Apartment,3,1,93,0,0,1,31.62952,-8.01199,1046726
Marrakech,Guéliz,Buy,Studio,1,1,42,0,0,1,31.60753,-8.01544,460006
Rabat,Hay Riad,Rent,Apartment,2,2,81,0,0,1,34.02363,-6.84109,10319
Casablanca,Maârif,Rent,Riad,8,6,645,1,1,1,33.58716,-7.60035,129727
Tangier,Malabata,Buy,Apartment,2,3,86,0,0,0,35.75059,-5.79292,1111901
Rabat,Souissi,Buy,Apartment,4,2,108,0,0,0,34.0857,-6.8237,1261799
Marrakech,Sidi Ghanem,Buy,Riad,4,4,393,1,1,0,31.63626,-7.99294,6588402
Rabat,Souissi,Buy,Land,0,0,582,0,0,0,34.01873,-6.84917,5164928
Tangier,Centre Ville,Rent,Riad,5,6,669,0,1,1,35.79257,-5.82154,103162
Tangier,Centre Ville,Buy,Riad,8,5,633,1,0,0,35.76139,-5.85473,9641473
Casablanca,Maârif,Buy,Riad,5,3,682,1,1,1,33.55716,-7.58898,12616268
Casablanca,Maârif,Buy,Riad,5,6,590,0,1,0,33.59187,-7.61426,10689025
Casablanca,Bourgogne,Buy,Land,0,0,467,0,0,0,33.59615,-7.61415,4203361
Rabat,Hay Riad,Buy,Apartment,4,2,179,0,0,0,34.00761,-6.86214,2579538
Tangier,Centre Ville,Buy,Apartment,2,2,150,0,0,1,35.75308,-5.86571,1349750
Marrakech,Medina,Buy,Land,0,0,339,0,0,0,31.65149,-7.98487,2747724
Rabat,Agdal,Rent,Villa,4,5,487,1,1,1,34.06447,-6.83771,80978
Rabat,Souissi,Buy,Land,0,0,1355,0,0,0,34.01939,-6.80842,12170164
Rabat,Océan,Rent,Studio,1,1,40,0,0,0,34.01454,-6.83927,2895
Marrakech,Medina,Buy,Apartment,4,2,157,0,0,1,31.62863,-7.98939,1565791
Tangier,Malabata,Buy,Apartment,2,1,66,0,0,0,35.76955,-5.85181,834023
Casablanca,Hay Mockh,Rent,Apartment,3,1,150,0,0,0,33.55881,-7.58673,11153
Casablanca,Hay Mockh,Rent,Studio,1,1,31,0,0,0,33.5895,-7.57345,2587
Tangier,Moujahidine,Buy,Apartment,3,1,168,0,0,1,35.7524,-5.83181,1599945
Marrakech,Guéliz,Buy,Villa,5,2,408,1,1,0,31.6026,-7.99832,6603357
Marrakech,Sidi Ghanem,Buy,Land,0,0,1784,0,0,0,31.65318,-7.99494,14447134
Rabat,Océan,Buy,Villa,8,6,417,1,1,1,34.07374,-6.82964,7591034
Marrakech,Palmeraie,Buy,Apartment,2,1,158,0,0,0,31.67592,-7.96903,2204224
Casablanca,Sidi Maârouf,Rent,Riad,3,4,324,0,1,1,33.55639,-7.56786,59551
Rabat,Hay Riad,Buy,Apartment,2,1,118,0,0,1,34.01407,-6.83091,1901924
Tangier,Moujahidine,Buy,Riad,8,4,205,0,0,1,35.79365,-5.84942,2908325
Tangier,Marshane,Rent,Studio,1,1,60,0,0,1,35.77428,-5.80839,4544
Marrakech,Hivernage,Rent,Apartment,2,3,96,0,0,0,31.66047,-7.9747,9478
Casablanca,Maârif,Buy,Apartment,4,3,108,0,0,0,33.54716,-7.60294,1282333
Rabat,Hay Riad,Rent,Studio,1,1,37,0,0,1,34.02619,-6.84241,5105
Tangier,Malabata,Buy,Apartment,2,1,80,0,0,0,35.76747,-5.82909,935367
Tangier,Marshane,Rent,Apartment,4,3,79,0,0,0,35.76094,-5.81924,4766
Tangier,Moujahidine,Rent,Apartment,4,2,175,0,0,1,35.77362,-5.82944,12854
Marrakech,Medina,Buy,Apartment,4,1,166,0,0,0,31.60683,-7.9741,1738336
Marrakech,Palmeraie,Rent,Apartment,3,2,120,0,0,0,31.60604,-7.974,12328
Tangier,Malabata,Rent,Villa,6,4,390,1,1,0,35.76911,-5.85146,49373
Casablanca,Bourgogne,Buy,Apartment,3,2,146,0,0,0,33.55618,-7.57214,1885753
Marrakech,Palmeraie,Buy,Apartment,4,3,142,0,0,1,31.61426,-7.97689,1993790
Rabat,Hassan,Buy,Riad,6,2,689,0,1,1,33.99207,-6.82507,11976917
Rabat,Hay Riad,Rent,Riad,7,5,502,1,1,1,34.05827,-6.8409,122334
Casablanca,Bourgogne,Rent,Apartment,3,2,72,0,0,0,33.57367,-7.58937,5780
Rabat,Souissi,Buy,Apartment,3,3,70,0,0,1,34.02057,-6.82793,794077
Casablanca,Maârif,Buy,Apartment,4,3,119,0,0,0,33.59965,-7.54562,1347837
Marrakech,Palmeraie,Buy,Riad,3,2,626,1,0,1,31.61404,-7.99851,13025721
Tangier,Moujahidine,Rent,Studio,1,1,49,0,0,1,35.74515,-5.84089,3521
Rabat,Hay Riad,Buy,Land,0,0,532,0,0,0,34.01773,-6.85996,6200204
Marrakech,Guéliz,Buy,Apartment,4,3,93,0,0,1,31.59071,-7.9633,956704
Casablanca,Hay Mockh,Buy,Riad,7,2,205,0,0,1,33.59582,-7.59288,4340032
Tangier,Moujahidine,Rent,Apartment,4,3,137,0,0,1,35.73264,-5.84191,11490
Rabat,Océan,Rent,Apartment,4,2,148,0,0,1,34.05273,-6.82407,14092
Tangier,Marshane,Buy,Villa,3,3,338,0,1,0,35.74496,-5.83603,4630069
Casablanca,Anfa,Buy,Villa,3,3,692,1,1,1,33.57264,-7.56423,16541851
Tangier,Centre Ville,Rent,Apartment,2,2,158,0,0,0,35.77913,-5.82061,9092
Tangier,Moujahidine,Buy,Apartment,2,1,81,0,0,1,35.73088,-5.84353,722346
Tangier,Moujahidine,Rent,Apartment,3,1,170,0,0,0,35.72999,-5.81355,11165
Marrakech,Hivernage,Rent,Apartment,3,3,166,0,0,1,31.67534,-7.94375,21798
Casablanca,Sidi Maârouf,Rent,Villa,3,2,642,1,1,1,33.61629,-7.62703,112122
Rabat,Agdal,Rent,Studio,1,1,45,0,0,0,34.01137,-6.86769,3251
Tangier,Centre Ville,Buy,Apartment,4,1,127,0,0,0,35.78793,-5.83366,1129634
Rabat,Océan,Buy,Studio,1,1,32,0,0,0,34.01916,-6.804,334941
Tangier,Moujahidine,Buy,Villa,3,5,555,1,1,0,35.745,-5.85151,8264932
Marrakech,Medina,Rent,Studio,1,1,53,0,0,0,31.63532,-7.98837,3631
Rabat,Hassan,Buy,Land,0,0,575,0,0,0,34.0413,-6.88897,4603891
Marrakech,Sidi Ghanem,Rent,Apartment,4,2,177,0,0,1,31.61438,-7.97389,14862
Tangier,Centre Ville,Buy,Villa,5,5,626,1,1,1,35.74244,-5.82275,8060991
Rabat,Hassan,Buy,Apartment,2,3,86,0,0,0,34.0088,-6.83164,1006884
Casablanca,Hay Mockh,Buy,Villa,4,3,404,0,1,0,33.54859,-7.6066,6814513
Tangier,Moujahidine,Buy,Villa,5,3,414,1,1,1,35.75177,-5.87811,5776882
Rabat,Souissi,Buy,Land,0,0,831,0,0,0,34.01316,-6.86355,6787548
Marrakech,Hivernage,Buy,Riad,7,2,265,0,0,0,31.62634,-7.97493,6470490
Marrakech,Palmeraie,Rent,Villa,5,4,563,1,1,1,31.6702,-7.97394,120546
Rabat,Hay Riad,Rent,Apartment,4,3,137,0,0,1,34.01365,-6.82676,17312
Casablanca,Hay Mockh,Buy,Villa,6,2,308,1,1,1,33.57154,-7.59892,6359743
Casablanca,Bourgogne,Buy,Villa,3,6,307,0,1,0,33.54892,-7.58867,6100526
Marrakech,Medina,Buy,Riad,4,4,652,1,1,1,31.61114,-7.96828,10158814
Marrakech,Medina,Buy,Apartment,3,1,75,0,0,1,31.65848,-7.9874,845432
Tangier,Moujahidine,Buy,Studio,1,1,54,0,0,1,35.76853,-5.81425,506887
Marrakech,Palmeraie,Rent,Apartment,3,2,124,0,0,0,31.62256,-7.99282,11446
Rabat,Souissi,Buy,Land,0,0,1564,0,0,0,34.02703,-6.85261,14278722
Tangier,Marshane,Rent,Studio,1,1,50,0,0,1,35.72055,-5.81443,4100
Marrakech,Sidi Ghanem,Rent,Villa,6,3,341,1,1,0,31.67098,-7.99683,36641
Tangier,Moujahidine,Buy,Studio,1,1,60,0,0,1,35.80599,-5.84458,584846
Rabat,Agdal,Buy,Apartment,3,1,158,0,0,0,34.02896,-6.83246,1706891
Casablanca,Maârif,Rent,Apartment,3,2,111,0,0,1,33.56276,-7.57742,11600
Marrakech,Palmeraie,Buy,Apartment,2,2,157,0,0,0,31.60385,-7.96676,2026239
Marrakech,Sidi Ghanem,Buy,Apartment,2,3,151,0,0,1,31.64332,-7.99,1512098
Rabat,Hassan,Buy,Land,0,0,923,0,0,0,34.01226,-6.80545,7473830
Rabat,Souissi,Buy,Apartment,3,1,165,0,0,0,34.01803,-6.8449,1982076
Marrakech,Palmeraie,Buy,Studio,1,1,44,0,0,1,31.59642,-8.00179,630633
Tangier,Marshane,Buy,Villa,8,5,402,1,1,0,35.73242,-5.81931,6240888
Rabat,Hassan,Rent,Studio,1,1,53,0,0,1,34.02063,-6.84845,4995
Marrakech,Sidi Ghanem,Buy,Villa,7,4,418,0,1,1,31.58986,-8.01108,6718816
Rabat,Hay Riad,Buy,Studio,1,1,30,0,0,0,34.03339,-6.8701,469871
Rabat,Hay Riad,Rent,Apartment,3,3,114,0,0,1,34.00448,-6.85014,14670
Casablanca,Maârif,Rent,Villa,5,4,719,0,1,0,33.58101,-7.58698,91289
Casablanca,Hay Mockh,Rent,Studio,1,1,39,0,0,1,33.56967,-7.56783,4125
Casablanca,Hay Mockh,Buy,Villa,5,3,795,1,1,1,33.56797,-7.61654,14908506
Marrakech,Medina,Buy,Land,0,0,712,0,0,0,31.6192,-7.98363,6039094
Rabat,Océan,Buy,Apartment,4,1,151,0,0,0,34.05493,-6.84233,1750830
Marrakech,Guéliz,Buy,Apartment,3,3,134,0,0,0,31.5977,-7.99439,1401935
Rabat,Hassan,Rent,Apartment,2,1,151,0,0,0,33.98423,-6.83639,11616
Tangier,Malabata,Rent,Villa,3,2,635,1,1,0,35.75219,-5.82391,88898
Tangier,Malabata,Buy,Land,0,0,856,0,0,0,35.78915,-5.85465,7875275
Tangier,Moujahidine,Rent,Studio,1,1,57,0,0,0,35.72342,-5.82737,3160
Tangier,Moujahidine,Buy,Villa,6,5,626,1,1,0,35.76937,-5.83676,7914759
Marrakech,Palmeraie,Rent,Studio,1,1,52,0,0,0,31.60676,-7.99754,5130
Casablanca,Anfa,Buy,Apartment,3,2,64,0,0,1,33.58455,-7.60701,1099311
Rabat,Agdal,Buy,Studio,1,1,49,0,0,1,34.00833,-6.89396,574429
Casablanca,Maârif,Rent,Apartment,3,3,97,0,0,0,33.56052,-7.55321,7286
Marrakech,Guéliz,Buy,Studio,1,1,41,0,0,0,31.59151,-7.98367,421323
Rabat,Souissi,Rent,Apartment,3,2,63,0,0,1,34.01211,-6.85351,6678
Marrakech,Sidi Ghanem,Buy,Apartment,3,1,179,0,0,1,31.62404,-7.9617,1779283
Rabat,Hay Riad,Rent,Apartment,2,3,122,0,0,0,34.04372,-6.86519,12270
Rabat,Agdal,Buy,Apartment,2,2,121,0,0,1,34.01328,-6.86699,1501685
Tangier,Marshane,Rent,Villa,6,5,335,1,1,1,35.74822,-5.84141,39290
Tangier,Moujahidine,Rent,Apartment,4,2,79,0,0,1,35.77011,-5.84727,5565
Rabat,Agdal,Buy,Apartment,4,3,139,0,0,0,34.07812,-6.83563,1471927
Marrakech,Palmeraie,Rent,Riad,5,6,246,1,1,1,31.62462,-7.97521,56893
Casablanca,Anfa,Buy,Apartment,4,1,133,0,0,1,33.53182,-7.57472,2113436
Rabat,Océan,Buy,Villa,8,2,772,0,1,1,34.01634,-6.86974,13653411
Casablanca,Bourgogne,Buy,Apartment,4,1,156,0,0,0,33.60952,-7.58117,1981588
Casablanca,Maârif,Buy,Apartment,4,3,83,0,0,1,33.59305,-7.56616,946510
Rabat,Hay Riad,Buy,Apartment,2,3,167,0,0,1,33.99881,-6.82841,2669449
Tangier,Malabata,Buy,Studio,1,1,55,0,0,1,35.78081,-5.83916,706119
Rabat,Hassan,Buy,Villa,7,2,703,1,1,0,34.03226,-6.85552,10761875
Tangier,Centre Ville,Buy,Apartment,3,1,170,0,0,1,35.73504,-5.80551,1615232
Tangier,Marshane,Buy,Apartment,2,1,72,0,0,1,35.7713,-5.78319,731811
Rabat,Hay Riad,Buy,Apartment,2,2,158,0,0,0,34.01394,-6.8431,2353175
Rabat,Hassan,Buy,Land,0,0,1489,0,0,0,34.03881,-6.87641,14013339
Marrakech,Guéliz,Buy,Apartment,4,2,83,0,0,0,31.62989,-7.99715,907926
Casablanca,Sidi Maârouf,Buy,Apartment,3,1,100,0,0,0,33.58464,-7.60302,1281945
